0, 1.0, 1.0
0, 0.8, 0.8
0, 0.666666666667, 0.666666666667
0, 0.571428571429, 0.571428571429
0, 1.25, 1.25
0, 1.0, 1.0
0, 0.833333333333, 0.833333333333
0, 0.714285714286, 0.714285714286
0, 1.5, 1.5
0, 1.2, 1.2
0, 1.0, 1.0
0, 0.857142857143, 0.857142857143
0, 1.75, 1.75
0, 1.4, 1.4
0, 1.16666666667, 1.16666666667
0, 1.0, 1.0
1, 1.0, 1.0
1, 0.8, 0.800060917298
1, 0.666666666667, 0.666768195497
1, 0.571428571429, 0.571559108496
1, 1.25, 1.24992385338
1, 1.0, 1.0
1, 0.833333333333, 0.833384097748
1, 0.714285714286, 0.714372738997
1, 1.5, 1.49984770675
1, 1.2, 1.1999390827
1, 1.0, 1.0
1, 0.857142857143, 0.857186369499
1, 1.75, 1.74977156013
1, 1.4, 1.3998781654
1, 1.16666666667, 1.16661590225
1, 1.0, 1.0
2, 1.0, 1.0
2, 0.8, 0.800243594974
2, 0.666666666667, 0.66707265829
2, 0.571428571429, 0.571950560659
2, 1.25, 1.24969550628
2, 1.0, 1.0
2, 0.833333333333, 0.833536329145
2, 0.714285714286, 0.714633707106
2, 1.5, 1.49939101256
2, 1.2, 1.19975640503
2, 1.0, 1.0
2, 0.857142857143, 0.857316853553
2, 1.75, 1.74908651885
2, 1.4, 1.39951281005
2, 1.16666666667, 1.16646367085
2, 1.0, 1.0
3, 1.0, 1.0
3, 0.8, 0.800547810463
3, 0.666666666667, 0.667579684105
3, 0.571428571429, 0.572602450993
3, 1.25, 1.24931523692
3, 1.0, 1.0
3, 0.833333333333, 0.833789842053
3, 0.714285714286, 0.715068300662
3, 1.5, 1.49863047384
3, 1.2, 1.19945218954
3, 1.0, 1.0
3, 0.857142857143, 0.857534150331
3, 1.75, 1.74794571076
3, 1.4, 1.39890437907
3, 1.16666666667, 1.16621015795
3, 1.0, 1.0
4, 1.0, 1.0
4, 0.8, 0.800973193126
4, 0.666666666667, 0.66828865521
4, 0.571428571429, 0.57351398527
4, 1.25, 1.24878350859
4, 1.0, 1.0
4, 0.833333333333, 0.834144327605
4, 0.714285714286, 0.71567599018
4, 1.5, 1.49756701719
4, 1.2, 1.19902680687
4, 1.0, 1.0
4, 0.857142857143, 0.85783799509
4, 1.75, 1.74635052578
4, 1.4, 1.39805361375
4, 1.16666666667, 1.1658556724
4, 1.0, 1.0
5, 1.0, 1.0
5, 0.8, 0.801519224699
5, 0.666666666667, 0.669198707831
5, 0.571428571429, 0.574684052926
5, 1.25, 1.24810096913
5, 1.0, 1.0
5, 0.833333333333, 0.834599353916
5, 0.714285714286, 0.716456035284
5, 1.5, 1.49620193825
5, 1.2, 1.1984807753
5, 1.0, 1.0
5, 0.857142857143, 0.858228017642
5, 1.75, 1.74430290738
5, 1.4, 1.3969615506
5, 1.16666666667, 1.16540064608
5, 1.0, 1.0
6, 1.0, 1.0
6, 0.8, 0.802185239927
6, 0.666666666667, 0.670308733211
6, 0.571428571429, 0.576111228414
6, 1.25, 1.24726845009
6, 1.0, 1.0
6, 0.833333333333, 0.835154366606
6, 0.714285714286, 0.717407485609
6, 1.5, 1.49453690018
6, 1.2, 1.19781476007
6, 1.0, 1.0
6, 0.857142857143, 0.858703742805
6, 1.75, 1.74180535028
6, 1.4, 1.39562952015
6, 1.16666666667, 1.16484563339
6, 1.0, 1.0
7, 1.0, 1.0
7, 0.8, 0.802970427372
7, 0.666666666667, 0.671617378954
7, 0.571428571429, 0.577793772941
7, 1.25, 1.24628696578
7, 1.0, 1.0
7, 0.833333333333, 0.835808689477
7, 0.714285714286, 0.718529181961
7, 1.5, 1.49257393157
7, 1.2, 1.19702957263
7, 1.0, 1.0
7, 0.857142857143, 0.85926459098
7, 1.75, 1.73886089735
7, 1.4, 1.39405914526
7, 1.16666666667, 1.16419131052
7, 1.0, 1.0
8, 1.0, 1.0
8, 0.8, 0.803873830406
8, 0.666666666667, 0.673123050677
8, 0.571428571429, 0.579729636585
8, 1.25, 1.24515771199
8, 1.0, 1.0
8, 0.833333333333, 0.836561525338
8, 0.714285714286, 0.719819757723
8, 1.5, 1.49031542398
8, 1.2, 1.19612616959
8, 1.0, 1.0
8, 0.857142857143, 0.859909878862
8, 1.75, 1.73547313598
8, 1.4, 1.39225233919
8, 1.16666666667, 1.16343847466
8, 1.0, 1.0
9, 1.0, 1.0
9, 0.8, 0.80489434837
9, 0.666666666667, 0.674823913951
9, 0.571428571429, 0.581916460794
9, 1.25, 1.24388206454
9, 1.0, 1.0
9, 0.833333333333, 0.837411956975
9, 0.714285714286, 0.721277640529
9, 1.5, 1.48776412907
9, 1.2, 1.19510565163
9, 1.0, 1.0
9, 0.857142857143, 0.860638820265
9, 1.75, 1.73164619361
9, 1.4, 1.39021130326
9, 1.16666666667, 1.16258804302
9, 1.0, 1.0
10, 1.0, 1.0
10, 0.8, 0.806030737921
10, 0.666666666667, 0.676717896536
10, 0.571428571429, 0.58435158126
10, 1.25, 1.2424615776
10, 1.0, 1.0
10, 0.833333333333, 0.838358948268
10, 0.714285714286, 0.722901054173
10, 1.5, 1.4849231552
10, 1.2, 1.19396926208
10, 1.0, 1.0
10, 0.857142857143, 0.861450527087
10, 1.75, 1.72738473279
10, 1.4, 1.38793852416
10, 1.16666666667, 1.16164105173
10, 1.0, 1.0
11, 1.0, 1.0
11, 0.8, 0.807281614543
11, 0.666666666667, 0.678802690906
11, 0.571428571429, 0.587032031164
11, 1.25, 1.24089798182
11, 1.0, 1.0
11, 0.833333333333, 0.839401345453
11, 0.714285714286, 0.724688020776
11, 1.5, 1.48179596364
11, 1.2, 1.19271838546
11, 1.0, 1.0
11, 0.857142857143, 0.862344010388
11, 1.75, 1.72269394546
11, 1.4, 1.38543677091
11, 1.16666666667, 1.16059865455
11, 1.0, 1.0
12, 1.0, 1.0
12, 0.8, 0.808645454236
12, 0.666666666667, 0.68107575706
12, 0.571428571429, 0.589954544791
12, 1.25, 1.23919318221
12, 1.0, 1.0
12, 0.833333333333, 0.84053787853
12, 0.714285714286, 0.726636363194
12, 1.5, 1.47838636441
12, 1.2, 1.19135454576
12, 1.0, 1.0
12, 0.857142857143, 0.863318181597
12, 1.75, 1.71757954662
12, 1.4, 1.38270909153
12, 1.16666666667, 1.15946212147
12, 1.0, 1.0
13, 1.0, 1.0
13, 0.8, 0.81012059537
13, 0.666666666667, 0.683534325617
13, 0.571428571429, 0.593115561507
13, 1.25, 1.23734925579
13, 1.0, 1.0
13, 0.833333333333, 0.841767162808
13, 0.714285714286, 0.728743707672
13, 1.5, 1.47469851157
13, 1.2, 1.18987940463
13, 1.0, 1.0
13, 0.857142857143, 0.864371853836
13, 1.75, 1.71204776736
13, 1.4, 1.37975880926
13, 1.16666666667, 1.15823283719
13, 1.0, 1.0
14, 1.0, 1.0
14, 0.8, 0.811705240714
14, 0.666666666667, 0.68617540119
14, 0.571428571429, 0.596511230102
14, 1.25, 1.23536844911
14, 1.0, 1.0
14, 0.833333333333, 0.843087700595
14, 0.714285714286, 0.731007486734
14, 1.5, 1.47073689821
14, 1.2, 1.18829475929
14, 1.0, 1.0
14, 0.857142857143, 0.865503743367
14, 1.75, 1.70610534732
14, 1.4, 1.37658951857
14, 1.16666666667, 1.1569122994
14, 1.0, 1.0
15, 1.0, 1.0
15, 0.8, 0.813397459622
15, 0.666666666667, 0.688995766036
15, 0.571428571429, 0.600137413475
15, 1.25, 1.23325317547
